park_code,amenity_id,amenity_name,park_states,park_id,park_latitude,park_longitude,park_designation,park_url,park_name,min_summer_temp,max_summer_temp,min_winter_temp,max_winter_temp,min_spring_temp,max_spring_temp,min_fall_temp,max_fall_temp,activity_id,activity_name
cuva,3B482494-83EF-48D9-A626-FC00EFD4F4A4,Food/Drink - Ice Cream,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,2F798138-5D0A-468E-96DA-0A07F03031B0,Food/Drink - Restaurant/Table Service,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,29D286B6-069C-4204-AF35-AE7744B71212,Food/Drink - Snacks,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,6E639F57-CC17-40FB-B6A0-452652066187,Grill,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,0AF7920C-2F54-42A7-88CA-F2EEBCB15655,Information,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,7E66CA2E-40AD-487E-8A04-8A9A2E4897C9,Information - Maps Available,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,6815A395-2988-4AF3-8006-50224AD05193,Information - Park Newspaper Available,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,80E207D6-E9C3-4075-9823-26D23E963FA2,Information Kiosk/Bulletin Board,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,B760D6E2-3616-4D8B-ABF2-B875B7966831,Parking - Auto,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,0965B1F3-A824-4A31-98C9-86CCD2889220,Parking - Bus/RV,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,DAB8DE0A-44A2-4AB5-8914-9528BF9413DB,Picnic Shelter/Pavilion,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,4706077B-00CB-4D07-80C7-48B2D5ADEFA2,Recycling,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,2883D965-1CA4-4858-B759-A5866CA8A188,Restroom,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,75F2DA2A-1741-445A-9FA7-B63A81E4BD7F,Restroom - Accessible,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,D6220FCB-F005-4C26-942C-2BE168819AE3,Restroom - Family,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,1FF653F6-1F20-425C-A16A-B8D6210CD759,Tactile Exhibit,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,39BE9614-4284-4B29-A650-AB2E7215C58B,Trailhead,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,4D4C1C32-793D-4440-8098-DBCA0126EDFD,Trash/Litter Receptacles,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,23682251-700A-4DE2-8FD8-BD680F53DF82,Water - Bottle-Filling Station,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,9A652919-D548-4850-8053-798CDC2C762B,Water - Drinking/Potable,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,EAB59B1F-2FA1-4545-A322-2C19149AF7FC,Wheelchair Accessible,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
cuva,1CF3D18E-C6A7-4462-9990-86B59383A9C3,Wheelchairs Available,OH,F4D44F29-3F67-498F-B05B-0783473D2708,41.26093905,-81.57116722,National Park,http://www.nps.gov/cuva/,Cuyahoga Valley National Park,63.5,80.1,17.0,35.6,15.0,38.2,47.3,70.9,,
glac,A1B0AD01-740C-41E7-8412-FBBEDD5F1443,ATM/Cash Machine,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,4E4D076A-6866-46C8-A28B-A129E2B8F3DB,Accessible Rooms,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,04D29064-B9A1-4031-AD0E-98E31EF69604,Accessible Sites,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,B509969B-F06A-4DCC-BBB3-134964D896E2,Amphitheater,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,64D6A0A9-8219-4B57-97A9-9DFB527831F8,Aquatic Invasive Species Inspection,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,B166EAD1-0D3E-4111-AE04-D5AB15DFDEDC,Baby Changing Station,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,7029B5F0-D918-4E8A-B066-6F221BB8C061,Backcountry Permits,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,63734D6E-3330-4EED-B916-52B3F625A091,Beach/Water Access,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,7C64C0C4-5535-4E78-A04C-F78EBBFC3DAD,Bear Spray Purchase/Rental,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,20291812-E85C-4A84-B8A2-E31C8D149704,Benches/Seating,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,5BDFF349-2F74-490E-A33E-C35286152050,Bicycle - Rack,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,EDA44DDD-DC61-4EAE-84AD-78FA52D98406,Bicycle - Rental,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,DBADDA45-B695-4214-98D7-D3F886489421,Bicycle - Repair,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,1FDBBA99-3E2C-4AAB-AEE3-35B015F744E7,Boat Ramp,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,FB1516EF-7AC9-4A58-B6CC-6F982890011B,Boat Rental,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,DA9F2E5C-E46B-4F62-893E-4364D35931DC,Bus/Shuttle Stop,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,73C1C87E-F4EC-464D-BAEE-1F95876C24F4,Canoe/Kayak/Small Boat Launch,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,48562BFB-834B-43F2-B865-E174C372032B,Cellular Signal,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,91062A96-BF79-4719-9679-BB5461B7620A,Dock/Pier,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,1C1B932D-32B6-4BAA-8AA6-497F08CC22BF,Electrical Outlet/Cell Phone Charging,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,63C7E515-6380-4092-83ED-FE1177F72A36,Ferry - Passenger,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,0A4F29B3-7FC1-4D4A-BD71-3B7E08CD4BCC,Fire Pit,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,383F944C-35BA-43E3-8EEA-24953836B8C5,Food/Drink - Bar/Alcohol For Sale,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,5D1ADBE5-E75D-4657-9577-FB5A6A90C7F9,Food/Drink - Coffee,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,3B482494-83EF-48D9-A626-FC00EFD4F4A4,Food/Drink - Ice Cream,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,2F798138-5D0A-468E-96DA-0A07F03031B0,Food/Drink - Restaurant/Table Service,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,29D286B6-069C-4204-AF35-AE7744B71212,Food/Drink - Snacks,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,3476E39B-5402-4999-99B3-AC8F030629E7,Gifts/Souvenirs/Books,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,6E639F57-CC17-40FB-B6A0-452652066187,Grill,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,8741D9DE-239A-4739-9920-4844BB587E6A,Groceries/Convenience Items,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,2856392B-17A7-4413-8521-C13A8D2188EB,Historical/Interpretive Information/Exhibits,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,EC76D4B1-F391-45EB-AEC4-DC96B3F58194,Ice,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,0AF7920C-2F54-42A7-88CA-F2EEBCB15655,Information,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,7E66CA2E-40AD-487E-8A04-8A9A2E4897C9,Information - Maps Available,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,6815A395-2988-4AF3-8006-50224AD05193,Information - Park Newspaper Available,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,8320DDEA-91E7-411D-81B4-5D31CCA2267B,Information - Ranger/Staff Member Present,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,80E207D6-E9C3-4075-9823-26D23E963FA2,Information Kiosk/Bulletin Board,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,9EA123B3-E118-4BE9-BF49-EE93F1BA645B,Internet/WiFi Available,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,8AAA9B54-1797-4B6E-8F62-AC33F6BAD3E6,Junior Ranger Activity,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,1D89D866-66BC-4CB9-9640-0291F984C29B,Junior Ranger Booklet Available,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,B760D6E2-3616-4D8B-ABF2-B875B7966831,Parking - Auto,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,EDA1E992-DA2B-4933-A7AD-23E3B7BFA602,Parking - Boat Trailer,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,0965B1F3-A824-4A31-98C9-86CCD2889220,Parking - Bus/RV,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,24140B47-F8FE-4046-BB6A-817F9E165959,Permits Issued,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,D7D63B75-2A7E-4715-856A-D8479DB9602A,Pets Allowed,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,6B68B30A-40C9-4745-9397-4899B59B0B7E,Picnic Table,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,A0038A57-E213-46E7-BD5F-40E9AE18014F,Public Transit,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,4706077B-00CB-4D07-80C7-48B2D5ADEFA2,Recycling,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,2883D965-1CA4-4858-B759-A5866CA8A188,Restroom,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,75F2DA2A-1741-445A-9FA7-B63A81E4BD7F,Restroom - Accessible,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,D6220FCB-F005-4C26-942C-2BE168819AE3,Restroom - Family,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,3AE99969-54E5-4A4E-AE43-5A11209D0120,Restroom - Seasonal,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,79247274-A3FB-42C4-9361-45A2BFADE78C,Scenic View/Photo Spot,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,94E21603-85F3-48C5-96B6-556E46FA2518,Showers,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,94006F6C-4EEF-489C-B8E6-FF1565E25F84,Supplies - General,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,E1467219-BFA0-4A9F-AB38-3B35E3CEC067,Tent Campsites,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,A5EA8D15-1DFE-43D4-B2C4-B76DD927CE50,Theater/Auditorium,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,39BE9614-4284-4B29-A650-AB2E7215C58B,Trailhead,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,4D4C1C32-793D-4440-8098-DBCA0126EDFD,Trash/Litter Receptacles,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,23682251-700A-4DE2-8FD8-BD680F53DF82,Water - Bottle-Filling Station,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,9A652919-D548-4850-8053-798CDC2C762B,Water - Drinking/Potable,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
glac,EAB59B1F-2FA1-4545-A322-2C19149AF7FC,Wheelchair Accessible,MT,2B5178C6-2446-488C-AC31-47E3CEBF7159,48.68414678,-113.8009306,National Park,http://www.nps.gov/glac/,Glacier National Park,23.4,38.6,12.3,17.7,5.4,24.6,36.2,41.5,,
grca,A1B0AD01-740C-41E7-8412-FBBEDD5F1443,ATM/Cash Machine,AZ,B7FF43E5-3A95-4C8E-8DBE-72D8608D6588,36.0001165336,-112.121516363,National Park,http://www.nps.gov/grca/,Grand Canyon National Park,48.9,73.3,23.3,39.4,22.1,29.8,48.0,60.2,,
grca,4E4D076A-6866-46C8-A28B-A129E2B8F3DB,Accessible Rooms,AZ,B7FF43E5-3A95-4C8E-8DBE-72D8608D6588,36.0001165336,-112.121516363,National Park,http://www.nps.gov/grca/,Grand Canyon National Park,48.9,73.3,23.3,39.4,22.1,29.8,48.0,60.2,,
